"","est","sem","n"
"130",0.597159837248167,0.308822490598201,60
"131",-0.4881887684775,0.284320203261175,59
"132",-0.307131320445781,0.281346183739756,60
"133",-0.916495048211117,0.299379323545011,59
"134",1.30075041991624,0.358372451042491,60
"135",1.50466723463567,0.376033107582808,60
"136",-0.374159299914063,0.281539490431875,60
"137",-0.203977747711413,0.284499789757034,59
"138",-0.349430208870277,0.283515686150473,58
"139",-0.981199912701753,0.310642463038473,57
"140",-0.468670023883747,0.282449448453136,60
"141",0.863224131234568,0.325254791940956,60
"142",0.174225213881538,0.294447997516559,59
"143",-0.728407377703645,0.296033109384741,58
"144",-0.84190956733524,0.305696959200347,55
"145",-0.826109124409215,0.294411379052575,59
"146",-0.872572582142188,0.295417819029127,60
"147",-0.659357056196245,0.286680117130273,60
"148",-0.562927952352718,0.29449952493796,54
"149",-0.52912354922303,0.286745444164141,59
"150",-0.618251015262754,0.289783902162002,57
"151",-1.46941323307183,0.343775515415903,59
"152",-0.854644642040532,0.296169605692357,58
"153",-0.780850655356559,0.293652189722873,59
"154",1.20322356768126,0.350398022927813,60
"155",-0.355536949546881,0.341181943854195,49
"156",-0.79385817228852,0.29168709470611,60
"157",0.682119427081309,0.320888270871916,58
"158",1.04111892216636,0.337872841035018,60
"159",0.0288695766250398,0.294258918419486,57
"160",-0.470514433534536,0.282474825053927,60
"161",1.39066288822856,0.3660000189324,60
"162",-0.438457848926315,0.299463591100395,54
"163",1.14234262461558,0.349079704257979,58
"164",-0.644140887411441,0.287545753066405,59
"165",-0.643220918843723,0.339841155493866,50
"166",1.04443965771533,0.338119889407143,60
"167",-0.890230921449545,0.296336636877657,60
"168",-0.737594235641724,0.289384139938284,60
"169",-0.394686849871593,0.281672802001828,60
"170",-0.252928860526963,0.283592883843792,58
"171",-0.788470027804871,0.291453467576169,60
"172",-0.81392477684272,0.292581637684003,60
"173",-1.2178513720942,0.318788718548056,60
"174",-0.576458074055211,0.284436716661607,60
"175",-0.48375841016694,0.283714988153084,59
"176",0.26931520050918,0.293195430092527,60
"177",0.378481896996069,0.302104772490049,59
"178",-0.74950805826502,0.289846620905603,60
"179",-0.470371571080606,0.282472848883536,60
"180",-0.344271237260163,0.284153202659381,59
"181",-0.643558139618562,0.287457662958195,59
"182",0.531653371207823,0.311040661421336,58
"183",0.289077179225344,0.293976588676759,60
"184",0.37066146107662,0.297429602452073,60
"185",-1.21941334735073,0.359246796544701,44
"186",0.219180422102581,0.291313359058424,60
"187",-0.658159085176091,0.299205328376062,56
"188",-1.40320512551879,0.340310244052436,57
"189",-0.325166397190447,0.289990525781775,54
"190",-0.0590832164454719,0.294141256592863,57
"191",-0.781706205507759,0.292236639538317,59
"192",0.21436000388209,0.291140049766631,60
"193",-0.214291061527028,0.281671113998742,60
"194",0.307643287936805,0.298419160076454,59
"195",-0.725507618733095,0.288928713188983,60
"196",0.265477615825763,0.307642055225975,55
"197",0.182831168648838,0.311636363632804,51
"198",-0.0567245821418896,0.308338334080334,51
"199",0.179707775446607,0.295276844793224,58
"200",-0.091705523752627,0.287711450433749,58
"201",0.0770202157496269,0.286788946478639,60
"202",1.41162486481065,0.368344001925726,59
"203",-0.130419693777214,0.296521686227709,55
"204",1.27632697092216,0.356345665534681,60
"205",1.56786460098291,0.38628855000374,59
"206",-0.125600687778706,0.282594989287873,60
"207",0.495735989799272,0.303405399293605,60
"208",0.506171730233858,0.303939768502808,60
"209",0.656136024097635,0.312195398252305,60
"210",0.16741010082011,0.289523726699057,60
"211",1.04368020707325,0.338063353467945,60
"212",-0.435385863689383,0.285934361166209,57
"213",1.56178307342905,0.381205125220177,60
"214",0.151242148196899,0.296432025406696,57
"215",0.177354822184161,0.326557322573369,51
"216",0.356388428494312,0.296799454501169,60
"217",1.02244531017599,0.339289768711842,59
"218",1.93327705517943,0.416996449213539,60
"219",2.45920228611885,0.472889427490349,60
"220",0.123593603664282,0.288134892469732,60
"221",1.56908081985978,0.381872741449812,60
"222",-0.582648025221173,0.28458246005959,60
"223",0.620855287236199,0.312235806297192,59
"224",-0.582478100537445,0.284578412655399,60
"225",-0.0176921721408895,0.284482233943127,60
"226",1.60167470284978,0.384872953187279,60
"227",-0.646998712140616,0.368283921765976,43
"228",2.83781977072136,0.515717140344763,60
"229",0.477346080543052,0.302476867740391,60
"230",2.38688655527239,0.464913124562621,60
"231",3.00007776993622,0.541685760096811,57
"232",1.05372219144072,0.33881263702661,60
"233",0.670800175070521,0.313058703500805,60
"234",-0.297076386372082,0.287665928440324,57
"235",2.19481675536437,0.444141747622131,60
"236",0.443785279055915,0.300826058761913,60
"237",-0.650698787247853,0.286416128627167,60
"238",-0.743412691167383,0.289608321303411,60
"239",-1.05258595162046,0.306190781276311,60
"240",1.91352467102076,0.415006696091251,60
"241",0.798057020063025,0.320948279773797,60
"242",-0.013507489556424,0.284571613639726,60
"243",0.112381385946591,0.28779845564032,60
"244",0.700847662657563,0.314857750603248,60
"245",1.16536758839382,0.348953480496109,59
"246",-0.980116973802104,0.307511125831002,58
"247",1.13245616872381,0.344814947766768,60
"248",-0.410714856714271,0.29467617623626,55
"249",-0.314832963154448,0.281349815163647,60
"250",-0.252474537482894,0.281455997121858,60
"251",-0.842876441332206,0.293940373728506,60
"252",-0.748677724301076,0.289813951058745,60
"253",0.0788224922884387,0.28683848797853,60
"254",0.00124991873690586,0.284896211901009,60
"255",-0.501914978439431,0.282952475566137,60
"256",-0.694487109434553,0.287823056358493,60
"257",0.48138891429445,0.302679551802589,60
"258",0.80904109317175,0.321661814407599,60
"259",-0.0340284771312831,0.284144664247039,60
"260",0.315017431740238,0.314217606390143,54
"261",1.25647381910248,0.354712673296432,60
"262",-0.48594767117415,0.282698792015305,60
"263",-0.758918869557473,0.290855914995885,59
"264",-0.0397659087232323,0.284030419977388,60
"265",-0.759863923042558,0.290259587794352,60
"266",-0.435051692829466,0.282038495656532,60
"267",0.125430032281712,0.288190739346723,60
"268",1.38369861678941,0.365400045441395,60
"269",-0.197854893430941,0.28179803585515,60
"270",-0.255521417504464,0.281443688440797,60
"271",-0.102000833726207,0.282937787446793,60
"272",-0.428852117117111,0.281973326349611,60
"273",1.16136968102118,0.347074894784366,60
"274",-0.0223252833304733,0.284384656627879,60
"275",-0.477611718236451,0.286895365924061,59
"276",1.09501170966805,0.341932378247523,60
"277",0.226900371314524,0.291593735734967,60
"278",-0.658007895415218,0.287842820400914,58
"279",-0.168839226761813,0.282071705168699,60
"280",-0.681783112939062,0.295791746289831,59
"281",0.25739459970449,0.292734887492208,60
"282",-0.109375653902458,0.282826379023824,60
"283",0.343113676530527,0.296223189008023,60
"284",-0.240531913386738,0.281511198100569,60
"285",-0.0905221008460364,0.283118888411362,60
"286",0.456500122840162,0.301444787596891,60
"287",-0.610711449123677,0.301010922868764,56
"288",0.786323798794948,0.320191679309641,60
"289",-1.17593726977957,0.318118866444701,58
"290",-0.556376995079608,0.283987811348563,60
"291",0.253821246570447,0.292598407708642,60
"292",3.19430347131251,0.557015898627654,60
"293",-0.124714741728016,0.286047997369975,59
"294",-0.14909623589481,0.282293662296543,60
"295",-0.80136403518431,0.292017178182346,60
"296",-0.0843306192622967,0.283220442834711,60
"297",1.94501231658355,0.418182852414814,60
"298",-0.407493921121299,0.281773880096287,60
"299",0.327581411954007,0.300256847709155,59
"300",-0.655255934851838,0.286554205261925,60
"301",0.61311029008229,0.30971888478125,60
"302",-1.11578268357851,0.310940803997441,59
"303",0.640745670517789,0.311299814480437,60
"304",-0.584280887037902,0.286074618246084,59
"305",-0.929570443650749,0.299828538916607,59
"306",0.0489507979948608,0.286044209235766,60
"307",1.967961914018,0.420512046456304,60
"308",0.339671700001699,0.296075323434454,60
"309",1.08926500019477,0.341494447411415,60
"310",0.923580510873441,0.329397419807663,60
"311",-0.276008054510583,0.281379786272532,60
"312",0.294728451437077,0.294203997053283,60
"313",0.586230846088491,0.308215157998205,60
"314",-1.75118300271739,0.375283016568729,60
"315",-0.985362627518842,0.321729098980597,54
"316",-0.709715743018281,0.293049303318425,57
"317",1.82681032373626,0.40638060031306,60
"318",1.03246312902187,0.337230814608102,60
"319",-0.41139113275587,0.281807385436971,60
"320",0.42323852467113,0.299843660974022,60
"321",-0.549991957215323,0.284808221808391,59
"322",0.341134280871946,0.296138076803398,60
"323",1.09065807354651,0.341600497389602,60
"324",0.522715302793791,0.304797859500285,60
"325",0.431242361508834,0.300223771415295,60
"326",0.498465529877792,0.303544648090535,60
"327",-0.65281716028469,0.286480072778297,60
"328",-0.55990590131401,0.289626008260769,55
"329",1.23496308382611,0.352958202785003,60
"330",-0.0764782425102346,0.283353121110456,60
"331",-1.05907936025387,0.306637393140081,60
"332",-0.271696017975479,0.281390498339046,60
"333",1.04952808951823,0.338499239959654,60
"334",0.625312131754291,0.310412579057963,60
"335",0.75890394789594,0.318446298338008,60
"336",-0.260032817708292,0.28363801853151,59
"337",-0.420525495975358,0.281890960069536,60
"338",-0.575850154066629,0.289617164942384,56
"339",0.76838314264007,0.319046063818057,60
"340",-1.04478321023222,0.308553592536506,59
"341",-0.733957633754732,0.292756129773121,59
"342",0.631395512262915,0.31076099286539,60
"343",-0.788866452998343,0.447160985889003,27
"344",-1.15979844091325,0.46491516422842,27
"345",-0.908790234442449,0.435877533213389,26
"346",-0.595703944384119,0.345220511440111,47
"347",0.48258306221927,0.414273060885984,32
"348",-0.2889122286906,0.374029320248694,38
"349",-0.49831283951795,0.380113031393056,36
"350",-0.559337876330473,0.368438684781001,41
"351",-0.0288927513044018,0.284248833297096,60
"352",-0.377209076267805,0.411171755569988,31
"353",-0.932183101585419,0.299710448894243,59
"354",-1.16055537085307,0.403290094346954,40
"355",-1.40989300574719,0.377121287344093,51
"356",-1.01023267949348,0.396991869607499,38
"357",-0.298955186688674,0.363090386371267,41
"358",-0.146491946897831,0.282325079582405,60
"359",-1.31978822497472,0.335914478253706,57
"360",-0.987808478756219,0.303246824806576,58
"361",-0.401167658610803,0.33317675607792,50
"362",-0.908630221456877,0.389637484827062,31
"363",0.08649242551818,0.287051629006506,60
"364",-0.915343120762082,0.298609061567952,59
"365",-0.336054827551003,0.369061110769122,40
"366",-0.962197496833952,0.354059234893907,48
"367",0.302833410516156,0.328706558194533,45
"368",-0.170880903769007,0.282050394675528,60
"369",-0.135044995486232,0.307655349657438,51
"370",-0.445632736941186,0.283524196262931,59
"371",-1.12329025245901,0.311503266407899,59
"372",-0.963963410975853,0.30049790237574,60
"373",-0.943918774069022,0.299314797796069,60
"374",-0.58022956035158,0.295808313441291,58
"375",-1.03755297446524,0.319565118781404,58
"376",-0.595833596815316,0.284904547557757,60
"377",-0.00568531166515745,0.344965016093039,44
"378",-0.642413582759111,0.289473369950153,59
"379",0.0801729314795576,0.286875744656826,60
"380",-1.36030856483286,0.334745256246918,58
"381",-0.458882165483923,0.282319725179647,60
"382",-0.118025715886098,0.419748017659614,32
"383",-0.0368629592331592,0.284087942459224,60
"384",-1.03236956758783,0.329091506655559,51
"385",-1.04616038532376,0.326622947494467,51
"386",-1.03512130245732,0.306859012885184,59
"387",-1.01418689473666,0.303631835630677,60
"388",-0.50030964295523,0.522399734384646,17
"389",-1.32240609335069,0.329406943492514,59
"390",-0.677040566572515,0.291114584312311,57
"391",-0.867943897404392,0.323632329210156,45
"392",-0.680362848796641,0.293439804046198,56
"393",-1.54682933025832,0.351041442818697,60
"394",-1.03017579251514,0.319730106287108,56
"395",-0.483274028932273,0.299550955772193,52
"396",-0.757459075572467,0.290162778189098,60
"397",-1.01906088697831,0.305711903172658,58
"398",-1.63829555061472,0.374809896541312,53
"399",-0.728948205527427,0.293209811760188,58
"400",-1.21773114052928,0.318778635851475,60
"401",-0.779581966364003,0.291074154605797,60
"402",-0.640144305613594,0.289151595661746,57
"403",-0.0780190424741655,0.283326745465175,60
"404",-1.09266672863284,0.397865132206431,40
"405",-0.174167459577017,0.282016740466139,60
"406",-0.819467036824965,0.629238866353604,12
"407",-0.89431767798984,0.339067849046192,45
"408",-1.32037599442912,0.327857267846137,60
"409",-0.681914471442483,0.287400732357548,60
"410",-1.30259455678821,0.334921140640168,59
"411",-0.503044544991441,0.28478560843473,58
"412",-0.701466029456521,0.28806389449665,60
"413",-0.530132709059543,0.283455872805,60
"414",-1.06593636779307,0.310537226673186,59
"415",-0.641233664639626,0.312220280635084,51
"416",-0.63493862377309,0.287529970964809,59
"417",1.07094178874712,0.340106133375087,60
"418",-0.320183702454134,0.399598974277151,32
"419",-0.932187306008905,0.298640313293443,60
"420",0.151202644564322,0.288996370656064,60
"421",-0.788655265186326,0.350775475518844,48
"422",-2.02546812813648,0.514621921150785,36
"423",-0.501268502805595,0.311050798054723,48
"424",-0.785660993184263,0.396285499451704,34
"425",-1.2312971988741,0.502811810438746,24
"426",-1.42896976917003,0.599529197367358,15
"427",-0.57868781850147,0.284963117211129,59
"428",-1.40194609632017,0.48532021276783,29
"429",-0.0552102718916403,0.283734117527863,60
"430",-0.480040171755208,0.337778966883862,49
"431",-0.812991849937896,0.436824059520537,30
"432",0.258830260509783,0.29840136140078,59
"433",-0.318773986491209,0.377110508660431,36
"434",-0.521834889893027,0.299628312272052,54
"435",-0.0839766347880119,0.304147039582003,47
"436",-0.0344580586570675,0.284136032463072,60
"437",-1.04378296560473,0.307409742094901,58
"438",-0.404039907220851,0.333228985938139,50
"439",-1.18596184792413,0.316160589569385,60
"440",0.201428456622038,0.306276510021185,50
"441",-0.951795196314967,0.406173425337441,34
"442",0.750898563569555,0.317942783362485,60
"443",0.166264405169319,0.290364021742046,59
"444",2.38797074775993,0.465032122762046,60
"445",1.05360633428786,0.340461748235952,59
"446",1.3573229013773,0.363141601654328,60
"447",1.87897082907625,0.411547838308473,60
"448",2.09103655243369,0.436632956301686,59
"449",2.06537768992055,0.430528272006492,60
"450",0.549937049279931,0.309837398750168,59
"451",2.17534039421302,0.442072325764599,60
"452",2.03510570715043,0.427393783677192,60
"453",0.728957430074599,0.316576930934847,60
"454",0.880193336958037,0.326404732797687,60
"455",0.922393082837941,0.334631763747902,58
"456",1.81843881834998,0.407896024605003,59
"457",0.669885402713147,0.313004565860023,60
"458",-0.211596968934381,0.281690513753619,60
"459",1.75180100030077,0.399067768632547,60
"460",-0.0413408011315359,0.283999454661757,60
"461",2.40594004234805,0.467007039237328,60
"462",1.57044440903891,0.38199765446436,60
"463",-0.509040514636419,0.310904993482995,50
"464",0.321773274102032,0.295316795440807,60
"465",-0.337972446903211,0.283991218898236,58
"466",0.166185145206247,0.289483314956328,60
"467",0.762295854746808,0.318660468661838,60
"468",-0.727462532971346,0.289781611583604,59
"469",0.725552621499091,0.316366852300757,60
"470",1.44353733661349,0.370604208908177,60
"471",-0.374980019220849,0.281544145723713,60
"472",0.0448100193993883,0.286617839123353,59
"473",-0.138293486646066,0.282427218314778,60
"474",-0.464061720792751,0.282387336765377,60
"475",-0.602848526886086,0.285082373913384,60
"476",-0.642445639655182,0.28617097917647,60
"477",-0.50223359302319,0.282957765974524,60
"478",0.924745416798428,0.32947880036578,60
"479",2.12723789683452,0.436992682025714,60
"480",0.118229494529407,0.300021736806484,57
"481",2.70900225687593,0.500976372830264,60
"482",1.67408679298333,0.394952895496672,59
"483",1.43763789038734,0.370086241328013,60
"484",3.00444302967068,0.534958451184586,60
"485",2.17636141475599,0.446851942247805,59
"486",1.32703491912901,0.363836200124338,59
"487",0.270350022864892,0.293235789411828,60
"488",0.898773469967382,0.327677137212833,60
"489",1.34538486969552,0.364711465386954,59
"490",1.97105990842752,0.420827377009503,60
"491",0.432417504316187,0.300279857476158,60
"492",1.74333605281973,0.398251476914398,60
"493",0.866244040237457,0.325458587367028,60
"494",-0.84722618628887,0.29415147564471,60
"495",-0.630016904658347,0.285813712717838,60
"496",-0.680352269414745,0.287349292615091,60
"497",-1.22071310456566,0.322573135746804,59
"498",-0.589472892513319,0.286199834503005,59
"499",-0.157546259510681,0.282195149351807,60
"500",-0.769715934750198,0.290661944611408,60
"501",0.502307178692991,0.344867716699314,50
"502",-0.088547476742029,0.321356642297942,45
"503",-0.15191113519763,0.28226026303291,60
"504",-0.264683134446854,0.349988868976269,44
"505",-1.4583611799109,0.34149086419014,60
"506",-1.19397679262444,0.316812388129942,60
"507",1.71965048556362,0.426557386936612,49
"508",-0.597832224071834,0.284954753564194,60
"509",-0.685722358793736,0.296399360162847,55
"510",-1.07240290455358,0.307566309925252,60
"511",-0.465337037940689,0.28240434116384,60
"512",0.44190103294956,0.303678672442192,59
"513",0.446184896283844,0.303010594455673,59
"514",0.395332122813462,0.298544307732647,60
"515",-0.579203692876967,0.28450093298603,60
"516",0.596559323904013,0.383328109024408,40
"517",-0.959453538096444,0.300228342586625,60
"518",-0.375791365774232,0.281548802913664,60
"519",-1.17409196671961,0.322326706016927,55
"520",0.0440522925713751,0.290964645795019,57
"521",0.718266000962524,0.31591896449754,60
"522",-1.12253857291671,0.31121204416173,60
"523",-0.645144600168001,0.286871603551432,59
"524",-0.0577847582956501,0.283686325505324,60
"525",-0.0634262919568038,0.290178694366989,56
"526",-0.958969247040912,0.30019951235439,60
"527",1.06261566077313,0.339479332987195,60
"528",0.531124618760915,0.305239159773304,60
"529",-0.451519295302574,0.282227609993753,60
"530",-0.152692178095944,0.291382614578647,57
"531",-0.348722456793012,0.28539594373551,59
"532",-1.3198578593782,0.327809108638566,60
"533",-0.315588489316573,0.298978441366917,54
"534",-1.14467224786811,0.313675920745406,59
"535",0.165237263547927,0.289452106010812,60
"536",-0.0937151157692432,0.283067574075459,60
"537",-0.698635113810354,0.299239002762588,54
"538",-1.33167952106161,0.328913681264173,60
"539",-0.276397335726843,0.29914075254471,54
"540",1.35403683810862,0.362861771935414,60
"541",-0.582383176778224,0.284576152827761,60
"542",-0.201828787510298,0.281765474088106,60
"543",-0.0243541393936092,0.320175438992766,44
"544",0.0093052792702673,0.286690277570768,59
"545",0.0521673505167872,0.314440703717995,52
"546",-0.683158667391713,0.299745313181211,56
"547",-0.735957313496937,0.289321649506868,60
"548",0.500339697052626,0.303640472819924,60
"549",-1.11140703752178,0.310382162643345,60
"550",-0.235355254424251,0.295813940101881,53
"551",0.211904208899148,0.291052278279275,60
"552",-0.943978823215681,0.299318284341102,60
"553",-0.219036267746941,0.286082687676305,59
"554",1.35631307888979,0.363055572144954,60
"555",-0.236446083273757,0.286866613885926,57
"556",-0.484971872367088,0.282749482782042,59
"557",-0.760666389905247,0.29029201450164,60
"558",-1.46711075435704,0.342408128310816,60
"559",-0.447849141453215,0.287159238794043,59
"560",-1.33944351210426,0.329645678589715,60
"561",0.7954835870242,0.320781839170823,60
"562",0.0103382070781403,0.285103358069246,60
"563",-0.717577796311176,0.288637429976253,60
"564",-0.324808995046008,0.281361627511129,60
"565",-0.566262652533054,0.289229428826722,59
"566",-0.228726959724046,0.281576599777684,60
"567",-1.27953802997894,0.324619311079273,59
"568",-0.139404194701312,0.282413093791332,60
"569",-0.851331393183267,0.29435237971669,60
"570",-0.51425584702305,0.283163943647159,60
"571",-0.228270019743817,0.28157934690116,60
"572",-0.51625482855765,0.283199466322427,60
"573",1.49817699946697,0.375451427218068,60
"574",1.6950964787633,0.393635289787178,60
"575",1.13392300047772,0.344928887531444,60
"576",0.0454304969355559,0.285954393695235,60
"577",2.52979886245155,0.480748530328785,60
"578",0.698598919882085,0.321400761220946,56
"579",-0.793248773714927,0.29401341719898,58
"580",-0.757768276038721,0.290175194515664,60
"581",-0.636172211037209,0.304244606189108,57
"582",-0.79501722924405,0.291737714001164,60
"583",-0.537508638749175,0.283599137648959,60
"584",0.502621480577559,0.303757372670083,60
"585",-0.754761699183007,0.290840321697861,59
"586",-0.458823392509771,0.282318971321593,60
"587",-1.36716685759087,0.332301547997399,60
"588",-0.290325737391254,0.281354757750406,60
"589",-0.965025661197281,0.300561678865394,60
"590",-0.401359421550173,0.281723739900434,60
"591",-0.287297615325145,0.281358696408069,60
"592",-0.834314753677318,0.293530174567675,60
"593",-0.621359677821414,0.285573295080719,60
"594",-0.66227690047605,0.286770716603549,60
"595",0.254446453297673,0.29528398502026,59
"596",-1.141748349194,0.312671435051585,60
"597",-0.83855662549884,0.29373252580647,60
"598",0.340561648850114,0.296113493701228,60
"599",-0.799614115820684,0.291939739988941,60
"600",0.809232351685605,0.321674283444895,60
"601",1.57738348855566,0.382634135511113,60
"602",-1.25102948724559,0.321620962079701,60
"603",-0.327918321510535,0.299003287995107,54
"604",-1.20579251308242,0.31854393141734,59
"605",0.107103350549177,0.287642788656283,60
"606",-0.284622186487745,0.281362781997185,60
"607",-0.0587998229770682,0.283667608295498,60
"608",-1.08093930472092,0.308170308441524,60
"609",-0.41241531627643,0.281816403918574,60
"610",-0.282739596672784,0.281365996973789,60
"611",-0.860615036768312,0.294812693387598,60
"612",-1.16171067987913,0.314224395329488,60
"613",-0.937014878580561,0.308334500640449,59
"614",-0.587248934255843,0.285948994479691,59
"615",-0.220493304420765,0.281628554790596,60
"616",-1.43761493351241,0.340688499188422,59
"617",-1.13112565308655,0.311860157164091,60
"618",-1.25326214467042,0.321815106754237,60
"619",-0.979375220473959,0.302796992035425,59
"620",-1.32414798108919,0.335685486062199,58
"621",-0.860608347388849,0.294812358718303,60
"622",-0.606860268206759,0.285186095777134,60
"623",0.66279935957755,0.312586478475077,60
"624",-0.523611801670935,0.283333258594103,60
"625",-0.33652069146895,0.281385787414495,60
"626",-0.620658697521983,0.289630665246242,59
"627",-0.780913547306858,0.302591117408277,59
"628",-1.61777449262674,0.36659700071993,58
"629",0.281071278217731,0.293657484943886,60
"630",-0.971198632343343,0.302696502311587,58
"631",0.413916417556398,0.299405111909973,60
"632",-0.505141389580082,0.283006462223103,60
"633",0.0307387163031821,0.285588263024589,60
"634",-0.452516793435472,0.282239815167379,60
"635",1.01124508049136,0.335668856231894,60
"636",0.134348986099034,0.288464928789881,60
"637",-0.23678958172663,0.281530768431307,60
"638",0.606500584099338,0.309345991270631,60
"639",-0.911911248825415,0.297505838726819,60
"640",-0.188560526693278,0.282849540442026,59
"641",0.337617045393129,0.2971265788714,59
"642",0.729004016516914,0.316579808848715,60
"643",1.70985297764362,0.395040891096977,60
"644",-0.29694819668132,0.281348686466989,60
"645",-0.940282603230055,0.299104323402179,60
"646",-0.24122202506007,0.288194121647406,58
"647",-0.203398442588732,0.28175294118962,60
